"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 24, 2017","496.25","489.10","497.70","489.10","28.45M","1.08%"
"Oct 23, 2017","490.95","490.60","492.50","487.00","20.73M","-0.19%"
"Oct 20, 2017","491.90","492.55","493.95","489.72","26.14M","-0.05%"
"Oct 19, 2017","492.15","488.75","492.35","486.90","48.62M","0.85%"
"Oct 18, 2017","488.00","490.65","494.24","487.25","23.96M","-0.53%"
"Oct 17, 2017","490.60","491.95","494.70","489.35","26.51M","-0.18%"
"Oct 16, 2017","491.50","491.80","494.30","491.15","27.24M","0.14%"
"Oct 13, 2017","490.80","490.65","496.92","489.99","19.47M","-0.13%"
"Oct 12, 2017","491.45","489.80","491.80","488.17","19.45M","0.57%"
"Oct 11, 2017","488.65","490.05","491.80","487.80","29.71M","-0.27%"
"Oct 10, 2017","489.95","487.10","491.64","485.70","26.03M","0.75%"
"Oct 09, 2017","486.30","487.10","488.31","482.99","25.32M","-0.38%"
"Oct 06, 2017","488.15","490.00","490.95","486.60","23.42M","-0.46%"
"Oct 05, 2017","490.40","485.00","490.40","484.85","23.48M","0.96%"
"Oct 04, 2017","485.75","485.65","487.10","483.10","33.11M","-0.13%"
"Oct 03, 2017","486.40","480.75","486.70","478.80","33.90M","1.33%"
"Oct 02, 2017","480.00","480.05","481.65","477.10","53.86M","0.57%"
"Sep 29, 2017","477.30","477.35","480.60","475.20","26.84M","0.26%"
"Sep 28, 2017","476.05","472.95","476.85","471.00","26.77M","0.63%"
"Sep 27, 2017","473.05","472.00","473.95","468.70","37.32M","0.32%"
"Sep 26, 2017","471.55","473.85","476.10","470.11","31.66M","-0.18%"
"Sep 25, 2017","472.40","464.10","473.85","463.30","32.75M","1.24%"
"Sep 22, 2017","466.60","463.35","468.65","461.15","28.22M","0.67%"
"Sep 21, 2017","463.50","461.15","463.70","460.00","39.88M","0.89%"
"Sep 20, 2017","459.40","456.25","459.40","454.05","23.88M","0.72%"
"Sep 19, 2017","456.10","450.95","457.40","450.65","26.99M","1.18%"
"Sep 18, 2017","450.80","450.50","454.65","449.45","24.91M","0.57%"
