"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2018","68.06","68.36","68.44","67.93","73.77M","-0.01%"
"Jan 05, 2018","68.07","68.26","68.35","67.71","101.34M","0.01%"
"Jan 04, 2018","68.06","68.03","68.44","67.55","102.72M","0.87%"
"Jan 03, 2018","67.47","67.81","68.54","67.22","104.16M","-0.34%"
"Jan 02, 2018","67.70","68.20","68.74","67.43","125.03M","-0.53%"
"Dec 29, 2017","68.06","67.58","68.10","67.38","58.55M","0.73%"
"Dec 28, 2017","67.57","67.73","67.93","67.45","50.80M","-0.31%"
"Dec 27, 2017","67.78","67.50","67.91","67.14","87.74M","0.85%"
"Dec 22, 2017","67.21","66.88","67.44","66.74","31.79M","-0.15%"
"Dec 21, 2017","67.31","66.71","67.54","66.43","110.45M","1.11%"
"Dec 20, 2017","66.57","66.93","67.12","66.33","90.94M","-0.86%"
"Dec 19, 2017","67.15","66.41","67.39","66.41","114.22M","0.60%"
"Dec 18, 2017","66.75","66.89","67.00","66.24","81.15M","0.51%"
"Dec 15, 2017","66.41","66.24","66.53","65.85","219.17M","0.15%"
"Dec 14, 2017","66.31","66.88","67.21","66.31","120.66M","-1.56%"
"Dec 13, 2017","67.36","67.27","67.67","67.10","156.87M","-0.06%"
"Dec 12, 2017","67.40","66.53","67.40","66.10","207.38M","1.14%"
"Dec 11, 2017","66.64","67.22","67.75","66.56","187.36M","-0.24%"
"Dec 08, 2017","66.80","65.39","67.49","65.25","336.23M","3.55%"
"Dec 07, 2017","64.51","65.03","65.72","64.30","131.24M","-0.46%"
"Dec 06, 2017","64.81","65.00","65.72","64.49","78.57M","-0.52%"
"Dec 05, 2017","65.15","65.60","65.72","64.60","181.76M","-0.35%"
"Dec 04, 2017","65.38","65.22","65.66","64.82","142.76M","0.97%"
"Dec 01, 2017","64.75","65.88","66.08","64.69","200.04M","-1.89%"
"Nov 30, 2017","66.00","66.53","67.41","65.88","276.51M","-1.64%"
"Nov 29, 2017","67.10","65.55","67.39","65.25","315.70M","3.50%"
"Nov 28, 2017","64.83","65.05","65.40","63.56","326.62M","-1.01%"
"Nov 27, 2017","65.49","65.75","66.52","65.45","100.20M","-0.91%"
"Nov 24, 2017","66.09","65.75","66.52","65.46","82.24M","0.56%"
"Nov 23, 2017","65.72","65.74","66.52","65.46","65.19M","-0.27%"
"Nov 22, 2017","65.90","65.72","66.52","65.65","127.03M","0.27%"
"Nov 21, 2017","65.72","65.93","66.52","65.72","94.74M","-0.60%"
"Nov 20, 2017","66.12","65.99","66.52","65.79","72.96M","0.20%"
"Nov 17, 2017","65.99","65.91","66.32","65.60","124.79M","-0.11%"
"Nov 16, 2017","66.06","66.40","66.50","65.75","91.51M","-0.29%"
"Nov 15, 2017","66.25","66.31","66.43","65.76","124.95M","-0.60%"
"Nov 14, 2017","66.65","66.40","66.88","66.25","246.48M","0.33%"
"Nov 13, 2017","66.43","66.59","66.84","65.92","103.88M","-0.08%"
"Nov 10, 2017","66.48","66.58","66.98","66.36","113.99M","-0.30%"
"Nov 09, 2017","66.68","66.88","67.30","66.36","91.14M","-0.21%"
"Nov 08, 2017","66.82","67.08","67.17","66.48","143.84M","-0.71%"
"Nov 07, 2017","67.30","68.04","68.04","67.00","111.81M","-0.74%"
"Nov 06, 2017","67.80","67.52","67.92","67.28","127.74M","0.61%"
"Nov 03, 2017","67.39","68.00","68.10","67.18","104.72M","-0.81%"
"Nov 02, 2017","67.94","68.50","68.78","67.05","187.28M","-1.01%"
"Nov 01, 2017","68.63","68.74","69.06","68.31","135.79M","0.50%"
"Oct 31, 2017","68.29","67.88","68.32","67.71","117.38M","0.32%"
"Oct 30, 2017","68.07","68.78","69.12","67.97","130.20M","-1.22%"
"Oct 27, 2017","68.91","69.20","69.66","68.80","174.81M","-0.03%"
"Oct 26, 2017","68.93","68.20","69.01","67.32","265.83M","1.46%"
"Oct 25, 2017","67.94","66.15","68.23","65.54","284.11M","0.80%"
"Oct 24, 2017","67.40","67.00","67.64","66.89","141.48M","0.60%"
"Oct 23, 2017","67.00","67.00","67.27","66.49","114.86M","0.00%"
"Oct 20, 2017","67.00","67.25","67.56","66.90","141.92M","0.01%"
"Oct 19, 2017","66.99","66.58","67.03","66.26","128.67M","0.24%"
"Oct 18, 2017","66.83","66.49","66.96","65.83","137.61M","0.75%"
"Oct 17, 2017","66.33","65.60","66.90","65.40","360.19M","1.13%"
"Oct 16, 2017","65.59","65.99","65.99","65.18","126.54M","-0.47%"
"Oct 13, 2017","65.90","66.17","66.63","65.84","110.21M","-0.60%"
