"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 15, 2018","175.02","179.52","179.52","174.86","84.04M","-2.10%"
"Aug 14, 2018","178.78","182.10","182.10","178.70","69.42M","-1.24%"
"Aug 13, 2018","181.02","181.90","182.44","180.44","44.95M","-0.82%"
"Aug 10, 2018","182.52","185.36","185.50","182.00","43.22M","-1.53%"
"Aug 09, 2018","185.36","187.06","187.06","184.54","36.25M","-0.73%"
"Aug 08, 2018","186.72","186.00","188.30","185.96","33.22M","0.12%"
"Aug 07, 2018","186.50","185.60","187.41","184.50","77.21M","0.20%"
"Aug 06, 2018","186.12","185.14","186.54","184.98","62.63M","0.71%"
"Aug 03, 2018","184.80","183.08","185.74","181.86","53.86M","1.93%"
"Aug 02, 2018","181.30","184.10","184.42","181.20","57.46M","-1.66%"
"Aug 01, 2018","184.36","185.72","186.02","184.32","67.50M","-0.88%"
"Jul 31, 2018","186.00","187.40","188.46","185.70","63.49M","-0.27%"
"Jul 30, 2018","186.50","179.14","187.42","178.70","118.64M","3.61%"
"Jul 27, 2018","180.00","177.90","180.70","177.54","78.23M","1.64%"
"Jul 26, 2018","177.10","175.20","177.36","173.80","67.59M","1.14%"
"Jul 25, 2018","175.10","176.50","178.36","173.50","80.31M","-1.44%"
"Jul 24, 2018","177.66","178.60","179.00","176.66","56.47M","-0.19%"
"Jul 23, 2018","178.00","177.64","179.46","176.90","38.40M","0.20%"
"Jul 20, 2018","177.64","177.88","177.90","175.10","94.83M","-0.34%"
"Jul 19, 2018","178.24","179.02","179.85","177.52","79.03M","-0.92%"
"Jul 18, 2018","179.90","181.20","181.20","179.66","43.79M","-0.06%"
"Jul 17, 2018","180.00","180.50","183.00","179.32","91.65M","-0.48%"
"Jul 16, 2018","180.86","181.86","182.06","178.72","75.87M","-0.35%"
"Jul 13, 2018","181.50","183.26","183.78","181.44","48.32M","-0.58%"
"Jul 12, 2018","182.56","183.74","184.14","180.88","78.44M","-0.32%"
"Jul 11, 2018","183.14","187.48","194.54","182.80","91.32M","-3.10%"
"Jul 10, 2018","189.00","190.16","190.28","187.18","49.41M","-0.57%"
"Jul 09, 2018","190.08","191.42","191.56","188.46","42.53M","-0.48%"
"Jul 06, 2018","191.00","187.90","191.06","187.90","81.41M","1.79%"
"Jul 05, 2018","187.64","187.08","188.84","186.50","58.28M","-0.09%"
"Jul 04, 2018","187.80","185.00","189.94","184.74","57.76M","0.97%"
"Jul 03, 2018","186.00","184.00","186.28","183.52","60.67M","1.84%"
"Jul 02, 2018","182.64","182.70","184.50","181.26","59.39M","-0.64%"
"Jun 29, 2018","183.82","185.42","186.36","182.94","65.09M","0.14%"
"Jun 28, 2018","183.56","183.04","184.10","181.28","47.02M","-0.10%"
"Jun 27, 2018","183.74","182.50","188.82","180.24","76.96M","0.64%"
"Jun 26, 2018","182.58","184.24","185.12","181.54","85.94M","-0.87%"
"Jun 25, 2018","184.18","186.08","187.22","183.98","78.11M","-1.66%"
"Jun 22, 2018","187.28","185.26","187.70","184.46","41.10M","1.56%"
"Jun 21, 2018","184.40","186.98","187.62","184.14","61.14M","-0.99%"
"Jun 20, 2018","186.24","186.92","188.71","185.84","52.68M","0.22%"
"Jun 19, 2018","185.84","183.50","192.14","182.81","84.64M","0.40%"
"Jun 18, 2018","185.10","184.90","187.60","184.68","58.00M","0.16%"
"Jun 15, 2018","184.80","187.56","187.96","184.64","120.08M","-1.73%"
"Jun 14, 2018","188.06","185.00","188.60","184.94","76.85M","1.33%"
"Jun 13, 2018","185.60","188.68","189.38","185.14","82.72M","-1.54%"
"Jun 12, 2018","188.50","190.28","190.28","187.95","71.85M","-0.39%"
"Jun 11, 2018","189.24","189.48","190.28","188.14","53.99M","0.94%"
"Jun 08, 2018","187.48","186.96","189.00","185.75","62.70M","-0.02%"
"Jun 07, 2018","187.52","190.26","191.78","187.52","113.11M","-4.63%"
"Jun 06, 2018","196.62","195.12","196.70","193.80","76.55M","0.76%"
"Jun 05, 2018","195.14","196.98","197.38","195.12","67.31M","-1.44%"
"Jun 04, 2018","198.00","196.24","198.00","194.92","81.66M","1.58%"
"Jun 01, 2018","194.92","193.76","195.06","191.82","70.00M","1.62%"
"May 31, 2018","191.82","196.46","196.50","191.12","112.06M","-1.57%"
"May 30, 2018","194.88","193.24","194.92","192.82","62.44M","1.08%"
"May 29, 2018","192.80","195.12","195.17","191.20","89.23M","-1.15%"
"May 25, 2018","195.04","195.32","195.84","193.42","66.19M","0.09%"
"May 24, 2018","194.86","197.76","198.16","194.70","67.56M","-1.30%"
"May 23, 2018","197.42","198.28","199.84","197.42","79.75M","-0.86%"
"May 22, 2018","199.14","196.16","199.88","195.50","98.59M","1.98%"
"May 21, 2018","195.28","194.58","196.34","194.04","66.49M","1.09%"
"May 18, 2018","193.18","193.66","194.62","192.52","110.00M","-1.46%"
"May 17, 2018","196.04","192.80","196.04","192.50","105.69M","0.14%"
"May 16, 2018","195.76","198.52","199.95","195.64","121.33M","-1.32%"
"May 15, 2018","198.38","201.00","202.50","197.26","162.40M","-4.26%"
"May 14, 2018","207.20","210.35","211.35","206.40","68.85M","-1.38%"
"May 11, 2018","210.10","209.95","211.55","209.55","48.72M","0.00%"
"May 10, 2018","210.10","210.30","211.10","207.65","53.92M","0.67%"
"May 09, 2018","208.70","210.50","212.60","208.00","87.46M","0.55%"
"May 08, 2018","207.55","209.95","211.40","207.05","69.89M","-1.40%"
"May 04, 2018","210.50","209.50","212.82","208.70","70.30M","0.74%"
"May 03, 2018","208.95","212.95","213.30","208.53","48.49M","-1.74%"
"May 02, 2018","212.65","210.60","213.30","210.32","47.27M","1.02%"
"May 01, 2018","210.50","211.75","213.20","210.05","27.10M","-0.52%"
"Apr 30, 2018","211.60","211.75","214.05","211.20","52.65M","0.50%"
"Apr 27, 2018","210.55","212.50","212.50","208.55","74.14M","-0.59%"
"Apr 26, 2018","211.80","209.15","214.01","208.95","47.60M","1.32%"
"Apr 25, 2018","209.05","211.25","212.00","207.92","64.27M","-1.58%"
"Apr 24, 2018","212.40","214.00","214.60","211.30","40.75M","-0.72%"
"Apr 23, 2018","213.95","210.00","214.15","209.60","63.06M","1.88%"
"Apr 20, 2018","210.00","207.65","210.30","207.40","77.16M","1.62%"
"Apr 19, 2018","206.65","207.25","208.20","205.97","40.28M","-0.07%"
"Apr 18, 2018","206.80","206.05","208.05","205.90","53.08M","0.15%"
"Apr 17, 2018","206.50","206.95","207.90","205.90","47.32M","-0.05%"
"Apr 16, 2018","206.60","207.05","207.45","205.45","41.03M","-0.12%"
"Apr 13, 2018","206.85","207.50","207.57","206.20","37.41M","-0.24%"
"Apr 12, 2018","207.35","206.35","207.85","205.65","33.91M","0.51%"
"Apr 11, 2018","206.30","205.50","207.70","205.30","37.28M","0.34%"
"Apr 10, 2018","205.60","204.45","205.90","204.00","60.72M","0.96%"
"Apr 09, 2018","203.65","204.35","205.45","202.91","56.62M","-0.17%"
"Apr 06, 2018","204.00","203.15","205.15","202.55","46.46M","0.17%"
"Apr 05, 2018","203.65","200.45","203.90","199.12","81.56M","3.26%"
"Apr 04, 2018","197.22","196.64","198.10","193.32","61.92M","1.71%"
"Apr 03, 2018","193.90","193.70","194.15","191.82","57.06M","-0.16%"
"Mar 29, 2018","194.22","194.94","196.01","193.60","55.98M","0.18%"
"Mar 28, 2018","193.88","192.16","198.93","190.94","60.54M","0.02%"
"Mar 27, 2018","193.84","193.94","195.04","192.96","50.86M","1.54%"
"Mar 26, 2018","190.90","194.18","194.58","190.10","30.76M","-1.40%"
"Mar 23, 2018","193.62","191.12","195.28","190.92","78.11M","0.66%"
"Mar 22, 2018","192.36","196.02","196.87","191.18","98.11M","-2.27%"
"Mar 21, 2018","196.82","196.52","197.74","195.18","55.97M","0.04%"
"Mar 20, 2018","196.74","199.02","201.00","195.78","58.35M","-0.96%"
"Mar 19, 2018","198.64","202.05","202.45","198.26","46.96M","-1.42%"
"Mar 16, 2018","201.50","201.30","203.15","200.62","83.76M","0.05%"
"Mar 15, 2018","201.40","202.95","203.60","201.05","42.84M","-0.49%"
"Mar 14, 2018","202.40","202.65","204.65","201.95","54.96M","-0.25%"
"Mar 13, 2018","202.90","207.25","207.70","201.90","68.88M","-2.08%"
"Mar 12, 2018","207.20","207.95","208.20","206.10","38.42M","0.10%"
"Mar 09, 2018","207.00","207.15","207.55","205.30","41.46M","-0.29%"
"Mar 08, 2018","207.60","205.15","208.25","204.71","57.58M","1.52%"
"Mar 07, 2018","204.50","203.00","205.70","202.50","50.12M","0.54%"
"Mar 06, 2018","203.40","204.35","204.55","202.30","42.17M","0.54%"
"Mar 05, 2018","202.30","199.52","202.80","199.14","65.74M","1.65%"
"Mar 02, 2018","199.02","201.40","202.50","198.74","43.00M","-1.65%"
"Mar 01, 2018","202.35","204.05","205.25","201.65","43.40M","-0.69%"
"Feb 28, 2018","203.75","203.35","205.35","200.00","44.97M","-0.51%"
"Feb 27, 2018","204.80","206.00","206.80","203.65","65.56M","-0.36%"
"Feb 26, 2018","205.55","205.20","206.55","204.45","36.01M","0.83%"
"Feb 23, 2018","203.85","203.00","205.16","202.15","45.30M","0.99%"
"Feb 22, 2018","201.85","200.90","201.95","199.68","52.49M","-0.27%"
"Feb 21, 2018","202.40","203.50","204.40","201.87","42.36M","-0.30%"
"Feb 20, 2018","203.00","204.25","205.00","202.30","39.70M","-0.27%"
"Feb 19, 2018","203.55","205.10","205.35","202.40","50.80M","-0.54%"
"Feb 16, 2018","204.65","201.50","205.25","201.01","73.02M","2.40%"
"Feb 15, 2018","199.86","201.15","201.45","199.36","52.99M","0.06%"
"Feb 14, 2018","199.74","201.80","202.40","199.30","87.21M","-0.43%"
"Feb 13, 2018","200.60","203.00","203.05","200.05","62.24M","-0.79%"
"Feb 12, 2018","202.20","205.00","205.30","202.15","65.12M","0.20%"
"Feb 09, 2018","201.80","203.70","204.64","201.45","66.85M","-0.91%"
"Feb 08, 2018","203.65","209.15","209.15","203.50","74.28M","-3.02%"
"Feb 07, 2018","210.00","206.95","211.05","205.30","81.61M","2.29%"
"Feb 06, 2018","205.30","205.00","211.85","200.50","129.68M","-2.56%"
"Feb 05, 2018","210.70","218.95","218.95","210.30","90.27M","-4.01%"
"Feb 02, 2018","219.50","215.00","223.75","212.70","136.56M","2.38%"
"Feb 01, 2018","214.40","221.60","223.55","212.00","148.32M","-4.54%"
"Jan 31, 2018","224.60","225.20","225.55","223.46","62.69M","0.09%"
"Jan 30, 2018","224.40","225.95","227.35","224.25","48.08M","-0.86%"
"Jan 29, 2018","226.35","226.45","226.45","224.50","43.06M","0.33%"
"Jan 26, 2018","225.60","225.15","226.50","225.10","53.04M","0.53%"
"Jan 25, 2018","224.40","225.85","228.05","224.20","58.44M","-0.40%"
"Jan 24, 2018","225.30","228.65","229.20","225.30","43.42M","-1.34%"
"Jan 23, 2018","228.35","228.40","229.60","226.93","46.74M","0.44%"
"Jan 22, 2018","227.35","226.30","229.55","225.70","50.49M","0.69%"
"Jan 19, 2018","225.80","225.30","226.60","224.25","64.86M","-0.09%"
"Jan 18, 2018","226.00","223.50","227.65","223.00","97.71M","-0.72%"
"Jan 17, 2018","227.65","230.55","231.15","226.85","77.72M","-1.47%"
"Jan 16, 2018","231.05","228.75","231.75","228.50","49.42M","1.34%"
"Jan 15, 2018","228.00","229.60","229.60","227.60","33.87M","-0.59%"
"Jan 12, 2018","229.35","229.45","230.25","228.30","57.45M","0.39%"
"Jan 11, 2018","228.45","233.10","233.70","225.70","79.92M","-1.78%"
"Jan 10, 2018","232.60","237.50","238.30","231.85","68.64M","-2.27%"
