"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 26, 2017","285.50","287.20","289.10","284.60","13.93M","-0.51%"
"Sep 25, 2017","286.95","282.60","287.50","281.55","13.12M","1.47%"
"Sep 22, 2017","282.80","282.00","286.75","280.74","12.53M","0.09%"
"Sep 21, 2017","282.55","286.75","286.95","280.90","16.11M","-1.50%"
"Sep 20, 2017","286.85","285.95","288.90","285.10","14.83M","0.65%"
"Sep 19, 2017","285.00","286.25","286.85","282.65","27.03M","-0.90%"
"Sep 18, 2017","287.60","285.00","289.35","284.35","24.95M","1.13%"
"Sep 15, 2017","284.40","281.45","284.46","278.90","134.48M","0.67%"
"Sep 14, 2017","282.50","285.00","285.80","281.45","15.94M","-0.89%"
"Sep 13, 2017","285.05","282.50","285.70","281.10","20.63M","0.64%"
"Sep 12, 2017","283.25","283.70","285.80","282.33","18.44M","-0.25%"
"Sep 11, 2017","283.95","284.50","285.11","281.45","20.42M","0.00%"
"Sep 08, 2017","283.95","285.75","286.15","282.03","12.33M","-0.91%"
"Sep 07, 2017","286.55","286.10","288.10","284.45","13.76M","0.40%"
"Sep 06, 2017","285.40","286.85","287.35","283.05","16.61M","-0.80%"
"Sep 05, 2017","287.70","290.35","293.50","287.70","24.71M","-0.78%"
"Sep 04, 2017","289.95","288.00","291.25","288.00","12.54M","0.52%"
"Sep 01, 2017","288.45","292.30","293.05","287.95","12.11M","-1.40%"
"Aug 31, 2017","292.55","290.00","293.25","289.35","16.97M","0.64%"
"Aug 30, 2017","290.70","289.30","292.00","287.71","16.58M","1.03%"
"Aug 29, 2017","287.75","289.20","289.20","283.99","14.23M","-0.83%"
"Aug 25, 2017","290.15","291.95","292.65","289.85","6.42M","-0.53%"
"Aug 24, 2017","291.70","293.05","293.55","291.67","9.29M","-0.44%"
"Aug 23, 2017","293.00","293.00","293.55","292.15","8.82M","0.02%"
"Aug 22, 2017","292.95","293.35","294.40","291.98","14.82M","0.26%"
"Aug 21, 2017","292.20","291.35","293.35","291.05","10.89M","-0.10%"
"Aug 18, 2017","292.50","292.00","293.85","290.60","11.75M","-0.37%"
"Aug 17, 2017","293.60","295.05","295.75","291.90","15.50M","-0.27%"
"Aug 16, 2017","294.40","297.10","297.32","293.35","14.43M","-0.76%"
"Aug 15, 2017","296.65","296.90","298.15","292.83","18.11M","-0.10%"
"Aug 14, 2017","296.95","295.90","297.40","292.30","14.92M","0.88%"
"Aug 11, 2017","294.35","299.05","301.75","290.97","24.97M","-1.52%"
"Aug 10, 2017","298.90","304.15","313.30","297.44","18.29M","-4.60%"
"Aug 09, 2017","313.30","316.20","316.95","312.90","21.71M","-1.15%"
"Aug 08, 2017","316.95","315.70","317.85","313.90","17.05M","0.30%"
"Aug 07, 2017","316.00","317.00","317.94","314.77","13.09M","-0.24%"
"Aug 04, 2017","316.75","312.55","317.15","311.95","41.78M","0.91%"
"Aug 03, 2017","313.90","312.25","314.90","311.05","11.00M","0.32%"
"Aug 02, 2017","312.90","315.55","316.63","311.70","22.01M","-0.98%"
"Aug 01, 2017","316.00","312.70","317.50","311.25","19.42M","0.80%"
"Jul 31, 2017","313.50","309.60","316.01","308.85","24.06M","1.00%"
"Jul 28, 2017","310.40","312.00","313.15","301.35","27.44M","-1.82%"
"Jul 27, 2017","316.15","311.90","317.83","310.97","28.04M","1.77%"
"Jul 26, 2017","310.65","306.15","311.35","306.05","15.40M","1.32%"
"Jul 25, 2017","306.60","305.95","308.05","305.80","10.33M","0.31%"
"Jul 24, 2017","305.65","308.60","309.30","303.60","19.20M","-0.88%"
"Jul 21, 2017","308.35","311.60","314.65","307.30","17.71M","-0.79%"
"Jul 20, 2017","310.80","306.20","310.95","305.15","21.51M","1.85%"
"Jul 19, 2017","305.15","305.00","306.40","302.70","14.30M","0.30%"
"Jul 18, 2017","304.25","302.25","305.40","301.70","22.08M","0.75%"
"Jul 17, 2017","302.00","300.00","303.14","300.00","17.90M","0.45%"
"Jul 14, 2017","300.65","302.25","302.80","299.70","22.72M","-0.31%"
"Jul 13, 2017","301.60","289.75","306.00","289.75","81.75M","3.96%"
"Jul 12, 2017","290.10","287.50","291.20","286.75","12.86M","0.87%"
"Jul 11, 2017","287.60","288.95","289.55","284.83","10.73M","-0.28%"
"Jul 10, 2017","288.40","288.00","289.60","286.95","11.31M","0.42%"
"Jul 07, 2017","287.20","287.35","288.75","285.35","12.64M","-0.16%"
"Jul 06, 2017","287.65","287.75","290.55","285.90","19.74M","-0.38%"
"Jul 05, 2017","288.75","291.80","292.80","281.85","27.87M","-1.01%"
"Jul 04, 2017","291.70","290.80","293.75","290.15","15.87M","-0.09%"
"Jul 03, 2017","291.95","294.90","294.90","290.90","26.05M","-0.95%"
"Jun 30, 2017","294.75","292.35","295.50","291.20","24.41M","0.53%"
"Jun 29, 2017","293.20","294.50","295.95","291.75","27.90M","-0.31%"
"Jun 28, 2017","294.10","289.85","295.04","288.48","29.24M","1.94%"
"Jun 27, 2017","288.50","287.20","289.20","284.75","27.49M","0.10%"
"Jun 26, 2017","288.20","286.75","291.10","286.30","18.63M","0.80%"
"Jun 23, 2017","285.90","281.20","287.10","280.77","18.78M","1.38%"
"Jun 22, 2017","282.00","283.00","283.40","276.60","22.78M","-0.42%"
"Jun 21, 2017","283.20","285.55","288.29","280.74","29.72M","-1.08%"
"Jun 20, 2017","286.30","288.00","289.35","284.30","175.54M","-1.17%"
"Jun 19, 2017","289.70","290.80","292.35","289.50","17.35M","-0.48%"
"Jun 16, 2017","291.10","292.95","293.50","287.06","44.37M","-0.82%"
"Jun 15, 2017","293.50","297.30","297.55","292.98","16.14M","-1.41%"
"Jun 14, 2017","297.70","296.65","299.90","295.45","28.59M","0.30%"
"Jun 13, 2017","296.80","300.00","300.42","295.55","18.01M","-0.57%"
"Jun 12, 2017","298.50","295.90","300.00","295.10","21.92M","1.27%"
"Jun 09, 2017","294.75","299.90","300.89","294.19","27.99M","-2.14%"
"Jun 08, 2017","301.20","303.20","303.65","300.35","16.44M","-0.56%"
"Jun 07, 2017","302.90","301.80","304.60","301.45","19.08M","0.41%"
"Jun 06, 2017","301.65","305.05","306.65","301.40","17.85M","-0.98%"
"Jun 05, 2017","304.65","303.55","306.00","302.50","14.82M","0.49%"
"Jun 02, 2017","303.15","305.80","310.55","302.94","24.87M","-0.23%"
"Jun 01, 2017","303.85","305.30","310.28","303.38","32.27M","-1.84%"
"May 31, 2017","309.55","309.35","314.37","306.15","32.17M","0.23%"
"May 30, 2017","308.85","313.90","314.50","307.24","19.74M","-1.58%"
"May 26, 2017","313.80","313.60","317.36","310.12","25.98M","0.13%"
"May 25, 2017","313.40","311.00","314.80","308.80","28.78M","-1.09%"
"May 24, 2017","316.85","316.25","318.01","313.90","20.42M","0.38%"
"May 23, 2017","315.65","315.45","316.70","311.68","16.02M","0.25%"
"May 22, 2017","314.85","313.45","316.01","311.63","19.73M","1.06%"
"May 19, 2017","311.55","310.00","313.45","307.35","19.43M","0.84%"
"May 18, 2017","308.95","314.80","314.80","304.20","20.69M","-0.03%"
"May 17, 2017","309.05","309.25","309.30","305.50","16.71M","-0.26%"
"May 16, 2017","309.85","304.60","310.30","299.76","30.06M","2.09%"
"May 15, 2017","303.50","306.05","306.65","301.45","19.77M","-0.80%"
"May 12, 2017","305.95","298.00","306.50","297.90","35.25M","2.72%"
"May 11, 2017","297.85","312.55","314.00","297.40","58.61M","-4.50%"
"May 10, 2017","311.90","306.75","312.65","303.90","27.42M","1.93%"
"May 09, 2017","306.00","307.40","308.55","304.50","18.80M","-0.20%"
"May 08, 2017","306.60","310.30","311.35","306.25","18.26M","-0.95%"
"May 05, 2017","309.55","303.95","310.20","303.95","14.45M","1.28%"
"May 04, 2017","305.65","304.00","305.95","301.00","21.14M","1.21%"
"May 03, 2017","302.00","303.05","304.38","301.55","13.26M","-0.17%"
"May 02, 2017","302.50","305.50","307.80","302.25","22.70M","-0.74%"
"Apr 28, 2017","304.75","307.25","308.50","301.64","20.85M","-1.09%"
"Apr 27, 2017","308.10","310.00","310.95","307.92","16.17M","-0.63%"
"Apr 26, 2017","310.05","312.80","314.15","310.05","22.32M","-1.08%"
"Apr 25, 2017","313.45","313.90","316.85","311.88","18.93M","-0.18%"
"Apr 24, 2017","314.00","314.85","317.75","310.40","14.51M","0.98%"
"Apr 21, 2017","310.95","310.80","313.90","310.00","17.52M","-0.19%"
"Apr 20, 2017","311.55","310.50","313.25","310.18","15.13M","0.02%"
"Apr 19, 2017","311.50","310.15","312.00","308.20","17.74M","0.37%"
"Apr 18, 2017","310.35","313.60","315.00","308.80","18.72M","-0.88%"
"Apr 13, 2017","313.10","316.60","317.55","312.05","13.70M","-0.82%"
"Apr 12, 2017","315.70","312.60","317.00","311.80","12.56M","0.88%"
"Apr 11, 2017","312.95","315.00","315.53","310.20","19.31M","-0.65%"
"Apr 10, 2017","315.00","311.85","315.00","310.02","15.61M","0.95%"
"Apr 07, 2017","312.05","312.45","313.25","309.00","19.68M","-0.68%"
"Apr 06, 2017","314.20","315.91","315.91","310.45","16.60M","0.19%"
"Apr 05, 2017","313.60","315.45","315.45","311.22","21.58M","-0.11%"
"Apr 04, 2017","313.95","316.90","318.75","312.65","27.68M","-0.65%"
"Apr 03, 2017","316.00","325.50","325.50","314.53","23.71M","-0.69%"
"Mar 31, 2017","318.20","315.55","321.10","309.95","49.04M","0.38%"
"Mar 30, 2017","317.00","323.30","324.31","315.15","31.78M","-1.66%"
"Mar 29, 2017","322.35","324.45","326.62","322.25","20.23M","-0.59%"
"Mar 28, 2017","324.25","325.75","326.45","320.10","15.51M","-0.22%"
"Mar 27, 2017","324.95","320.00","325.55","318.69","28.42M","-0.21%"
"Mar 24, 2017","325.65","330.10","331.15","324.45","27.58M","-1.74%"
"Mar 23, 2017","331.40","330.45","331.50","325.10","17.31M","0.26%"
"Mar 22, 2017","330.55","325.90","330.95","324.79","20.49M","1.07%"
"Mar 21, 2017","327.05","333.05","334.19","326.75","24.93M","-1.83%"
"Mar 20, 2017","333.15","335.85","337.05","332.30","15.36M","-0.36%"
"Mar 17, 2017","334.35","329.20","336.90","324.00","45.39M","1.27%"
"Mar 16, 2017","330.15","335.00","335.00","328.12","27.22M","-0.54%"
"Mar 15, 2017","331.95","333.45","334.40","330.60","13.05M","-0.63%"
"Mar 14, 2017","334.05","332.45","335.70","331.70","24.74M","0.74%"
"Mar 13, 2017","331.60","344.55","345.75","330.65","30.15M","-3.17%"
"Mar 10, 2017","342.45","345.00","349.20","337.80","61.03M","3.71%"
"Mar 09, 2017","330.20","327.80","331.14","325.65","19.84M","0.52%"
"Mar 08, 2017","328.50","328.35","329.99","326.70","17.98M","-1.20%"
"Mar 07, 2017","332.50","333.90","333.90","331.75","22.45M","-0.17%"
"Mar 06, 2017","333.05","332.90","335.35","332.76","20.34M","0.03%"
"Mar 03, 2017","332.95","334.20","337.55","331.75","30.75M","-0.49%"
"Mar 02, 2017","334.60","328.00","338.25","327.20","33.27M","1.87%"
"Mar 01, 2017","328.45","327.40","330.30","323.35","21.42M","0.41%"
"Feb 28, 2017","327.10","328.00","329.65","326.50","32.88M","-1.12%"
"Feb 27, 2017","330.80","333.05","334.35","330.03","20.42M","-0.63%"
"Feb 24, 2017","332.90","331.20","336.30","330.80","30.13M","0.51%"
"Feb 23, 2017","331.20","327.00","334.00","326.80","41.24M","1.21%"
"Feb 22, 2017","327.25","319.75","327.25","319.62","26.26M","2.01%"
"Feb 21, 2017","320.80","323.90","324.80","320.30","22.88M","-0.77%"
"Feb 20, 2017","323.30","322.50","324.03","320.05","33.70M","2.28%"
"Feb 17, 2017","316.10","312.50","316.70","310.13","24.85M","1.15%"
"Feb 16, 2017","312.50","310.10","313.62","309.70","-","0.90%"
"Feb 15, 2017","309.70","307.95","311.30","306.65","19.65M","1.29%"
"Feb 14, 2017","305.75","305.35","306.10","303.68","27.01M","0.34%"
"Feb 13, 2017","304.70","306.40","308.40","304.70","17.94M","-0.51%"
"Feb 10, 2017","306.25","309.05","310.81","305.45","21.50M","-0.66%"
"Feb 09, 2017","308.30","309.60","311.60","307.70","24.19M","-0.93%"
"Feb 08, 2017","311.20","308.75","311.57","304.60","22.71M","0.86%"
"Feb 07, 2017","308.55","306.25","310.60","306.25","19.66M","0.55%"
"Feb 06, 2017","306.85","307.50","311.44","305.80","26.89M","-0.20%"
"Feb 03, 2017","307.45","306.75","308.30","303.95","20.56M","0.74%"
"Feb 02, 2017","305.20","304.40","307.84","302.65","21.77M","-0.13%"
"Feb 01, 2017","305.60","308.60","316.58","304.10","48.58M","0.58%"
"Jan 31, 2017","303.85","305.10","310.75","302.90","48.99M","-0.54%"
"Jan 30, 2017","305.50","304.00","305.80","301.16","40.30M","0.89%"
"Jan 27, 2017","302.80","306.20","309.95","298.55","50.25M","0.23%"
"Jan 26, 2017","302.10","301.50","306.20","300.45","49.78M","-0.08%"
"Jan 25, 2017","302.35","303.45","314.61","297.80","103.23M","-0.21%"
"Jan 24, 2017","303.00","325.00","330.00","301.40","218.65M","-20.79%"
"Jan 23, 2017","382.55","383.95","384.42","380.40","29.08M","-1.19%"
"Jan 20, 2017","387.15","380.00","387.35","380.00","17.95M","2.41%"
"Jan 19, 2017","378.05","381.05","382.35","375.50","18.02M","-0.66%"
"Jan 18, 2017","380.55","386.00","386.00","379.20","19.09M","-0.74%"
"Jan 17, 2017","383.40","386.50","387.88","382.65","15.45M","-1.34%"
"Jan 16, 2017","388.60","391.55","391.55","387.80","17.53M","-0.80%"
"Jan 13, 2017","391.75","392.95","393.47","389.85","22.62M","-0.06%"
"Jan 12, 2017","392.00","395.00","398.79","390.95","24.53M","-1.22%"
"Jan 11, 2017","396.85","397.00","400.70","393.30","31.81M","2.36%"
"Jan 10, 2017","387.70","384.50","389.15","383.55","26.66M","0.45%"
"Jan 09, 2017","385.95","386.25","386.90","380.85","16.49M","0.36%"
"Jan 06, 2017","384.55","385.20","385.25","381.60","14.38M","0.04%"
"Jan 05, 2017","384.40","382.60","386.05","375.32","23.66M","1.01%"
"Jan 04, 2017","380.55","372.50","380.80","365.55","22.03M","2.45%"
"Jan 03, 2017","371.45","371.50","376.45","369.05","15.23M","1.24%"
"Dec 30, 2016","366.90","372.20","372.90","365.00","7.36M","-1.09%"
"Dec 29, 2016","370.95","363.00","371.05","362.20","7.01M","0.79%"
"Dec 28, 2016","368.05","370.00","370.00","366.40","8.12M","-0.62%"
"Dec 23, 2016","370.35","370.60","371.70","368.35","4.29M","-0.16%"
"Dec 22, 2016","370.95","369.00","371.70","366.60","12.50M","-0.08%"
"Dec 21, 2016","371.25","369.15","371.40","367.61","11.18M","0.84%"
"Dec 20, 2016","368.15","371.55","374.25","366.95","11.71M","-0.88%"
"Dec 19, 2016","371.40","368.10","376.05","366.45","15.89M","1.20%"
"Dec 16, 2016","367.00","363.70","368.75","363.35","28.44M","0.95%"
"Dec 15, 2016","363.55","362.00","367.12","359.45","19.62M","-0.03%"
"Dec 14, 2016","363.65","359.45","365.07","356.05","18.66M","1.17%"
"Dec 13, 2016","359.45","345.30","360.45","345.30","22.66M","3.68%"
"Dec 12, 2016","346.70","353.35","353.35","343.75","21.12M","-1.51%"
"Dec 09, 2016","352.00","358.25","359.20","351.50","17.26M","-1.41%"
"Dec 08, 2016","357.05","360.65","361.24","354.30","21.21M","-0.07%"
"Dec 07, 2016","357.30","354.10","358.05","351.40","14.58M","1.48%"
"Dec 06, 2016","352.10","352.80","354.75","350.00","17.38M","-0.01%"
"Dec 05, 2016","352.15","354.90","359.90","351.55","14.16M","-1.80%"
"Dec 02, 2016","358.60","351.20","360.05","349.50","15.22M","1.53%"
"Dec 01, 2016","353.20","355.00","356.45","349.50","18.87M","-1.09%"
"Nov 30, 2016","357.10","355.70","363.05","354.75","48.54M","0.78%"
"Nov 29, 2016","354.35","350.30","358.70","343.65","34.95M","1.16%"
"Nov 28, 2016","350.30","358.30","359.25","348.75","14.05M","-2.38%"
"Nov 25, 2016","358.85","358.55","359.70","355.15","9.22M","0.21%"
"Nov 24, 2016","358.10","361.55","363.15","356.27","12.92M","-0.67%"
"Nov 23, 2016","360.50","366.45","371.70","359.80","14.04M","-1.62%"
"Nov 22, 2016","366.45","363.80","366.95","361.35","9.42M","1.36%"
"Nov 21, 2016","361.55","363.65","365.12","358.10","26.51M","-0.37%"
"Nov 18, 2016","362.90","375.25","375.25","362.90","23.60M","-2.81%"
"Nov 17, 2016","373.40","363.05","374.90","362.40","18.48M","3.11%"
"Nov 16, 2016","362.15","365.15","370.20","361.20","26.21M","-0.43%"
